IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150765588,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,18:45,SOUTHERN,NONE,BRANNAN ST / 2ND ST,-122.392082305321,37.7818457722573,"(37.7818457722573, -122.392082305321)",15076558806244
150764712,NON-CRIMINAL,AIDED CASE,Monday,08/31/2015,18:40,TARAVAL,NONE,2400 Block of 19TH AV,-122.475458634529,37.7421054994154,"(37.7421054994154, -122.475458634529)",15076471251040
156216680,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,08/31/2015,18:35,CENTRAL,NONE,UNION ST / JONES ST,-122.415763895299,37.7996148912202,"(37.7996148912202, -122.415763895299)",15621668028150
150764706,ROBBERY,"ROBBERY, BODILY FORCE",Monday,08/31/2015,18:35,SOUTHERN,NONE,0 Block of LAFAYETTE ST,-122.417223311452,37.7729316891676,"(37.7729316891676, -122.417223311452)",15076470603074
150764637,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,08/31/2015,18:30,BAYVIEW,"ARREST, BOOKED",CONNECTICUT ST / WISCONSIN ST,-122.398595809913,37.7536841531418,"(37.7536841531418, -122.398595809913)",15076463765016
150764922,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/31/2015,18:30,INGLESIDE,NONE,300 Block of OSHAUGHNESSY BL,-122.449172649249,37.7427818745607,"(37.7427818745607, -122.449172649249)",15076492206243
150766229,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,08/31/2015,18:30,TARAVAL,NONE,2500 Block of SAN JOSE AV,-122.450052599592,37.7166493235963,"(37.7166493235963, -122.450052599592)",15076622906301
150799606,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Monday,08/31/2015,18:30,MISSION,NONE,0 Block of RAMONA ST,-122.425206369192,37.7671380783995,"(37.7671380783995, -122.425206369192)",15079960609024
150764938,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,08/31/2015,18:30,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",15076493806113
150765328,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/31/2015,18:30,NORTHERN,NONE,GEARY BL / VANNESS AV,-122.421395819115,37.7856843389472,"(37.7856843389472, -122.421395819115)",15076532806243
150766207,VEHICLE THEFT,STOLEN TRUCK,Monday,08/31/2015,18:30,BAYVIEW,NONE,100 Block of JERROLD AV,-122.371625370398,37.7287766818127,"(37.7287766818127, -122.371625370398)",15076620707025
150764621,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08/31/2015,18:23,SOUTHERN,NONE,MISSION ST / 8TH ST,-122.41316085097,37.7774566611807,"(37.7774566611807, -122.41316085097)",15076462164020
150764740,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Monday,08/31/2015,18:20,CENTRAL,"ARREST, BOOKED",200 Block of POST ST,-122.406021838484,37.7886491245294,"(37.7886491245294, -122.406021838484)",15076474005053
156216953,NON-CRIMINAL,LOST PROPERTY,Monday,08/31/2015,18:00,CENTRAL,NONE,BATTERY ST / BROADWAY ST,-122.401055856585,37.7985811020841,"(37.7985811020841, -122.401055856585)",15621695371000
150765033,NON-CRIMINAL,FOUND PROPERTY,Monday,08/31/2015,18:00,PARK,NONE,TWINPEAKS BL / BURNETT AV,-122.446950834571,37.7565486593011,"(37.7565486593011, -122.446950834571)",15076503372000
150767465,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/31/2015,18:00,NORTHERN,NONE,OCTAVIA ST / ROSE ST,-122.423964381803,37.7734076871477,"(37.7734076871477, -122.423964381803)",15076746506241
150820314,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,08/31/2015,18:00,TARAVAL,NONE,1400 Block of 47TH AV,-122.507001395946,37.7594239116233,"(37.7594239116233, -122.507001395946)",15082031409320
150765033,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,18:00,PARK,NONE,TWINPEAKS BL / BURNETT AV,-122.446950834571,37.7565486593011,"(37.7565486593011, -122.446950834571)",15076503306244
150767346,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/31/2015,18:00,INGLESIDE,NONE,FAITH ST / HOLLADAY AV,-122.406036710594,37.7440761824793,"(37.7440761824793, -122.406036710594)",15076734607021
150792440,NON-CRIMINAL,LOST PROPERTY,Monday,08/31/2015,18:00,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.432116233695,37.7800304351156,"(37.7800304351156, -122.432116233695)",15079244071000
150765196,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,08/31/2015,18:00,SOUTHERN,NONE,700 Block of BRANNAN ST,-122.402917180962,37.7732011737995,"(37.7732011737995, -122.402917180962)",15076519607023
150798410,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Monday,08/31/2015,17:55,CENTRAL,NONE,2800 Block of LEAVENWORTH ST,-122.419067224379,37.8073339305952,"(37.8073339305952, -122.419067224379)",15079841010149
156215494,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,17:50,NORTHERN,NONE,WEBSTER ST / SUTTER ST,-122.431553200196,37.7863039907166,"(37.7863039907166, -122.431553200196)",15621549406244
150764518,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,08/31/2015,17:45,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",15076451865016
150764530,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,08/31/2015,17:44,SOUTHERN,"ARREST, BOOKED",1ST ST / HOWARD ST,-122.396039441019,37.7885368188001,"(37.7885368188001, -122.396039441019)",15076453065016
150764853,NON-CRIMINAL,FOUND PROPERTY,Monday,08/31/2015,17:31,BAYVIEW,NONE,300 Block of WILLIAMS AV,-122.399443658942,37.7301760161647,"(37.7301760161647, -122.399443658942)",15076485372000
150765566,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,17:30,SOUTHERN,NONE,700 Block of THE EMBARCADEROSOUTH ST,-122.40071180486,37.8023845020592,"(37.8023845020592, -122.40071180486)",15076556606244
150768178,ROBBERY,"ROBBERY, BODILY FORCE",Monday,08/31/2015,17:15,SOUTHERN,NONE,900 Block of MARKET ST,-122.408421116922,37.7835699386918,"(37.7835699386918, -122.408421116922)",15076817803074
150764364,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Monday,08/31/2015,17:12,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.41431222924,37.7798339183587,"(37.7798339183587, -122.41431222924)",15076436427130
150764364,WARRANTS,WARRANT ARREST,Monday,08/31/2015,17:12,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.41431222924,37.7798339183587,"(37.7798339183587, -122.41431222924)",15076436463010
150764386,ASSAULT,BATTERY,Monday,08/31/2015,17:10,SOUTHERN,"ARREST, BOOKED",5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",15076438604134
150764568,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,08/31/2015,17:00,NORTHERN,NONE,100 Block of LARKIN ST,-122.416607695115,37.7791387543353,"(37.7791387543353, -122.416607695115)",15076456806111
150766843,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/31/2015,17:00,MISSION,NONE,21ST ST / BRYANT ST,-122.409590818279,37.75759392605,"(37.75759392605, -122.409590818279)",15076684307021
150764273,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,08/31/2015,17:00,NORTHERN,"ARREST, CITED",HAIGHT ST / STEINER ST,-122.432095555154,37.7718957419666,"(37.7718957419666, -122.432095555154)",15076427365016
150764875,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/31/2015,16:55,CENTRAL,NONE,2500 Block of POWELL ST,-122.412360253337,37.8081755740357,"(37.8081755740357, -122.412360253337)",15076487506243
150764819,NON-CRIMINAL,LOST PROPERTY,Monday,08/31/2015,16:45,NORTHERN,NONE,STEINER ST / GEARY BL,-122.4345637373,37.7841504915887,"(37.7841504915887, -122.4345637373)",15076481971000
150764308,ASSAULT,BATTERY,Monday,08/31/2015,16:45,NORTHERN,NONE,LARKIN ST / GEARY ST,-122.418090766692,37.7861007451645,"(37.7861007451645, -122.418090766692)",15076430804134
156216793,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,08/31/2015,16:38,PARK,NONE,TURK ST / MASONIC AV,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)",15621679306374
150767186,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,08/31/2015,16:30,NORTHERN,NONE,1600 Block of VALLEJO ST,-122.424452360313,37.7966384046286,"(37.7966384046286, -122.424452360313)",15076718606304
150766285,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,16:30,NORTHERN,NONE,600 Block of LARKIN ST,-122.417732259561,37.7840044909335,"(37.7840044909335, -122.417732259561)",15076628506244
150771513,NON-CRIMINAL,FOUND PROPERTY,Monday,08/31/2015,16:30,NORTHERN,NONE,VANNESS AV / EDDY ST,-122.420818330445,37.7828946450912,"(37.7828946450912, -122.420818330445)",15077151372000
156216583,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,08/31/2015,16:20,CENTRAL,NONE,1100 Block of STOCKTON ST,-122.408275403052,37.7962809345035,"(37.7962809345035, -122.408275403052)",15621658306372
150764392,NON-CRIMINAL,FOUND PROPERTY,Monday,08/31/2015,16:15,TARAVAL,NONE,2300 Block of NORIEGA ST,-122.488807893358,37.7537519445835,"(37.7537519445835, -122.488807893358)",15076439272000
150764154,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,08/31/2015,16:13,SOUTHERN,"ARREST, CITED",11TH ST / BRYANT ST,-122.410932750782,37.769411384942,"(37.769411384942, -122.410932750782)",15076415465016
150764176,ARSON,ARSON,Monday,08/31/2015,16:05,MISSION,NONE,17TH ST / TREAT AV,-122.413591695561,37.7638222259421,"(37.7638222259421, -122.413591695561)",15076417626030
150764198,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,08/31/2015,16:02,MISSION,NONE,1500 Block of VALENCIA ST,-122.420247296449,37.748520075538,"(37.748520075538, -122.420247296449)",15076419806301
150765986,MISSING PERSON,FOUND PERSON,Monday,08/31/2015,16:00,TARAVAL,NONE,2200 Block of NORIEGA ST,-122.487730080606,37.7536894274509,"(37.7536894274509, -122.487730080606)",15076598675000
150764900,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08/31/2015,16:00,NORTHERN,NONE,800 Block of FULTON ST,-122.430287805512,37.7778079070677,"(37.7778079070677, -122.430287805512)",15076490064020
150764223,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,08/31/2015,16:00,PARK,NONE,300 Block of BRODERICK ST,-122.439116190803,37.7734021800065,"(37.7734021800065, -122.439116190803)",15076422306224
150764643,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,16:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15076464306244
156216044,NON-CRIMINAL,LOST PROPERTY,Monday,08/31/2015,16:00,SOUTHERN,NONE,MARKET ST / 4TH ST,-122.405832474482,37.7857446545609,"(37.7857446545609, -122.405832474482)",15621604471000
150765986,MISSING PERSON,MISSING ADULT,Monday,08/31/2015,16:00,TARAVAL,NONE,2200 Block of NORIEGA ST,-122.487730080606,37.7536894274509,"(37.7536894274509, -122.487730080606)",15076598674000
150765851,VEHICLE THEFT,STOLEN TRUCK,Monday,08/31/2015,16:00,INGLESIDE,NONE,100 Block of PROSPECT AV,-122.419072383385,37.7429972370253,"(37.7429972370253, -122.419072383385)",15076585107025
150767324,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Monday,08/31/2015,15:48,NORTHERN,"ARREST, BOOKED",300 Block of FULTON ST,-122.422536478306,37.7787958771466,"(37.7787958771466, -122.422536478306)",15076732406126
150764182,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08/31/2015,15:45,TARAVAL,NONE,19TH AV / IRVING ST,-122.477172370751,37.763558459678,"(37.763558459678, -122.477172370751)",15076418264020
150764029,TRESPASS,TRESPASSING,Monday,08/31/2015,15:27,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411339562557,37.7812707434494,"(37.7812707434494, -122.411339562557)",15076402927195
150764245,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,08/31/2015,15:15,MISSION,"ARREST, BOOKED",1800 Block of FOLSOM ST,-122.415605496237,37.7677177520665,"(37.7677177520665, -122.415605496237)",15076424506362
156216088,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,15:15,SOUTHERN,NONE,0 Block of SOUTHPARK AV,-122.392998702818,37.7822551330244,"(37.7822551330244, -122.392998702818)",15621608806244
150763968,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Monday,08/31/2015,15:06,TENDERLOIN,"ARREST, BOOKED",FULTON ST / HYDE ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",15076396816623
150763968,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Monday,08/31/2015,15:06,TENDERLOIN,"ARREST, BOOKED",FULTON ST / HYDE ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",15076396816625
150764041,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,08/31/2015,15:02,CENTRAL,"ARREST, BOOKED",700 Block of GREENWICH ST,-122.41208159751,37.802044669768,"(37.802044669768, -122.41208159751)",15076404128150
150764035,WARRANTS,WARRANT ARREST,Monday,08/31/2015,15:00,PARK,"ARREST, BOOKED",500 Block of BUENAVISTAWEST AV,-122.443194351845,37.7665428336293,"(37.7665428336293, -122.443194351845)",15076403563010
156219076,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,15:00,NORTHERN,NONE,OAK ST / STEINER ST,-122.432469285221,37.7737575247075,"(37.7737575247075, -122.432469285221)",15621907606244
150764035,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,08/31/2015,15:00,PARK,"ARREST, BOOKED",500 Block of BUENAVISTAWEST AV,-122.443194351845,37.7665428336293,"(37.7665428336293, -122.443194351845)",15076403504013
150773020,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,08/31/2015,15:00,SOUTHERN,NONE,4TH ST / KING ST,-122.394102624525,37.7763827130285,"(37.7763827130285, -122.394102624525)",15077302006313
150764035,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Monday,08/31/2015,15:00,PARK,"ARREST, BOOKED",500 Block of BUENAVISTAWEST AV,-122.443194351845,37.7665428336293,"(37.7665428336293, -122.443194351845)",15076403527090
156214991,NON-CRIMINAL,LOST PROPERTY,Monday,08/31/2015,15:00,NORTHERN,NONE,100 Block of LARKIN ST,-122.416607695115,37.7791387543353,"(37.7791387543353, -122.416607695115)",15621499171000
150764239,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Monday,08/31/2015,15:00,CENTRAL,NONE,GEARY ST / LARKIN ST,-122.418090766692,37.7861007451645,"(37.7861007451645, -122.418090766692)",15076423916625
150763946,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,08/31/2015,14:40,NORTHERN,"ARREST, BOOKED",LAGUNA ST / PAGE ST,-122.425701357727,37.7736650050085,"(37.7736650050085, -122.425701357727)",15076394665016
150763861,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,08/31/2015,14:30,BAYVIEW,UNFOUNDED,200 Block of WILLIAMS AV,-122.397744427103,37.7299346936044,"(37.7299346936044, -122.397744427103)",15076386151041
150764790,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,14:30,SOUTHERN,NONE,200 Block of 7TH ST,-122.40864873517,37.7773110274033,"(37.7773110274033, -122.40864873517)",15076479006244
150764007,NON-CRIMINAL,AIDED CASE,Monday,08/31/2015,14:18,SOUTHERN,NONE,500 Block of 8TH ST,-122.406230723268,37.7718607503993,"(37.7718607503993, -122.406230723268)",15076400751040
150763883,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08/31/2015,14:16,BAYVIEW,NONE,0 Block of OSCEOLA LN,-122.383085144615,37.7317523387371,"(37.7317523387371, -122.383085144615)",15076388364020
150763805,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Monday,08/31/2015,14:15,CENTRAL,NONE,1000 Block of SUTTER ST,-122.417672923626,37.7881242734432,"(37.7881242734432, -122.417672923626)",15076380564015
150763833,OTHER OFFENSES,CONSPIRACY,Monday,08/31/2015,14:12,SOUTHERN,"ARREST, BOOKED",1100 Block of FOLSOM ST,-122.409845783196,37.7752407085662,"(37.7752407085662, -122.409845783196)",15076383326080
150763833,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,08/31/2015,14:12,SOUTHERN,"ARREST, BOOKED",1100 Block of FOLSOM ST,-122.409845783196,37.7752407085662,"(37.7752407085662, -122.409845783196)",15076383362050
150763833,FRAUD,"CREDIT CARD, THEFT OF",Monday,08/31/2015,14:12,SOUTHERN,"ARREST, BOOKED",1100 Block of FOLSOM ST,-122.409845783196,37.7752407085662,"(37.7752407085662, -122.409845783196)",15076383309310
150774987,OTHER OFFENSES,FALSE PERSONATION,Monday,08/31/2015,14:00,INGLESIDE,NONE,5800 Block of MISSION ST,-122.45181851562,37.7091542140065,"(37.7091542140065, -122.45181851562)",15077498709027
150768269,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/31/2015,14:00,MISSION,NONE,0 Block of 14TH ST,-122.413991210128,37.7685802354815,"(37.7685802354815, -122.413991210128)",15076826906243
150763902,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,08/31/2015,13:57,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15076390264070
150763786,ASSAULT,BATTERY,Monday,08/31/2015,13:53,INGLESIDE,NONE,300 Block of SENECA AV,-122.445147338302,37.7214113471419,"(37.7214113471419, -122.445147338302)",15076378604134
150763974,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08/31/2015,13:48,PARK,NONE,1500 Block of OAK ST,-122.444875788649,37.7721315461618,"(37.7721315461618, -122.444875788649)",15076397464020
150763651,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08/31/2015,13:33,TENDERLOIN,NONE,TAYLOR ST / OFARRELL ST,-122.411328369311,37.7859963050476,"(37.7859963050476, -122.411328369311)",15076365164020
156216577,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,08/31/2015,13:30,CENTRAL,NONE,300 Block of POST ST,-122.407591091073,37.7883401187101,"(37.7883401187101, -122.407591091073)",15621657706224
150763673,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,13:30,NORTHERN,NONE,0 Block of PETERYORKE WY,-122.424012161493,37.7859230439398,"(37.7859230439398, -122.424012161493)",15076367306244
156216618,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,08/31/2015,13:30,CENTRAL,NONE,POWELL ST / GEARY ST,-122.408231026261,37.787359494956,"(37.787359494956, -122.408231026261)",15621661806374
150763576,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08/31/2015,13:02,PARK,NONE,1300 Block of HAIGHT ST,-122.444502333693,37.7702619702403,"(37.7702619702403, -122.444502333693)",15076357664020
150768015,VEHICLE THEFT,STOLEN TRUCK,Monday,08/31/2015,13:00,SOUTHERN,NONE,BERRY ST / DEHARO ST,-122.401966042339,37.7687048636082,"(37.7687048636082, -122.401966042339)",15076801507025
156224172,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,12:55,SOUTHERN,NONE,300 Block of MAIN ST,-122.391024911564,37.7887786674397,"(37.7887786674397, -122.391024911564)",15622417206244
150763554,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/31/2015,12:52,INGLESIDE,NONE,4900 Block of MISSION ST,-122.438695075365,37.7196920262929,"(37.7196920262929, -122.438695075365)",15076355406242
150763554,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,08/31/2015,12:52,INGLESIDE,NONE,4900 Block of MISSION ST,-122.438695075365,37.7196920262929,"(37.7196920262929, -122.438695075365)",15076355403011
150763479,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,08/31/2015,12:40,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15076347916710
156216408,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Monday,08/31/2015,12:40,TARAVAL,NONE,2200 Block of 18TH AV,-122.474750205313,37.745880679792,"(37.745880679792, -122.474750205313)",15621640819050
150763479,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,08/31/2015,12:40,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15076347916650
156219656,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,08/31/2015,12:38,TARAVAL,NONE,2500 Block of 17TH AV,-122.473425443867,37.7403298593537,"(37.7403298593537, -122.473425443867)",15621965606372
150763924,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08/31/2015,12:36,TARAVAL,NONE,100 Block of GONZALEZ DR,-122.475381950468,37.718568592495,"(37.718568592495, -122.475381950468)",15076392464020
150763457,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08/31/2015,12:32,MISSION,NONE,3500 Block of 17TH ST,-122.425120873327,37.7631528082695,"(37.7631528082695, -122.425120873327)",15076345764020
150763510,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,08/31/2015,12:15,MISSION,"ARREST, CITED",MISSION ST / 25TH ST,-122.418289276866,37.750640293923,"(37.750640293923, -122.418289276866)",15076351065010
156216652,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,12:00,CENTRAL,NONE,JEFFERSON ST / HYDE ST,-122.420747467177,37.8075877427735,"(37.8075877427735, -122.420747467177)",15621665206244
150771604,DRUG/NARCOTIC,TRANSPORTATION OF MARIJUANA,Monday,08/31/2015,12:00,PARK,NONE,1600 Block of GROVE ST,-122.443795899939,37.7752430361844,"(37.7752430361844, -122.443795899939)",15077160416060
156215159,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/31/2015,12:00,PARK,NONE,100 Block of JOHNFKENNEDY DR,-122.457507583541,37.7711332354432,"(37.7711332354432, -122.457507583541)",15621515906244
150767233,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Monday,08/31/2015,12:00,INGLESIDE,NONE,700 Block of LISBON ST,-122.437464756883,37.7167898613856,"(37.7167898613856, -122.437464756883)",15076723309250
150786136,FORGERY/COUNTERFEITING,FORGERY & COUNTERFEITING (GENERAL),Monday,08/31/2015,12:00,TARAVAL,NONE,1900 Block of 20TH AV,-122.477278781052,37.7513811750903,"(37.7513811750903, -122.477278781052)",15078613609262
